"UserId","ProductId","Rating"
"A2NF50AJ330C1Y","B0018DAUKI",4
"A2P99LRDXBF8NF","B0018DAUKI",3
"A2UWLIFD3VBKPS","B0018DAUKI",1
"A2WHV0YLBOK0I0","B0018DAUKI",4
"A2WHVEFYI431UI","B0018DAUKI",3
"A39BE6TWU7IGWH","B0018DAUKI",5
"A3F1WKD8GM5E34","B0018DAUKI",5
"A3N4R18KX9VISZ","B0018DAUKI",5
"A3NDPX33N04JW5","B0018DAUKI",5
"A3PX70B6GRUV7E","B0018DAUKI",5
"AHYPRXI7F5QXS","B0018DAUKI",5
"ALK900KH9IBGG","B0018DAUKI",5
"AO2DZ7WIPM74U","B0018DAUKI",5
"AQP2R742J59O9","B0018DAUKI",4
"AS4JFDB695OJG","B0018DAUKI",5
"AVBZHJUBIA4PP","B0018DAUKI",1
"AZ9JPUSCI0V49","B0018DAUKI",5
"A1PFVL4URO2SAG","B0018HH444",4
"A1YK5ORSDOBRJO","B0018HH444",5
"A2KJ9AUZEG5PM6","B0018HH444",4
"AC1UO4XW14D6W","B0018HH444",5
"AIK8GHH8DRMFL","B0018HH444",5
"AZ4EUUJVC8358","B0018HH444",3
"A1G2SRMY3SCI5M","B0018MA0SQ",5
"AS44QEHT3KSPK","B0018MA0SQ",1
"A1X64HF17UU8TX","B0018MIT70",5
"A3O3MVMFVII7JI","B0018MIT70",3
"A3O8Z6IZ0VU3BB","B0018MIT70",5
"ARF6NZ2PH6MCB","B0018MIT70",5
"A108S8GV9IJJ96","B0018N0E4K",5
"A1HP7NVNPFMA4N","B0018N0E4K",5
"A2LV1ROR260RYY","B0018N0E4K",5
"A310M1S0LV58YN","B0018N0E4K",5
"AADC82PF2CBK","B0018N0E4K",1
"A1MFDFUGEVNIFK","B0018N5I9Q",5
"A1QV5IH6HDRN0L","B0018N5I9Q",2
"A1WD7ES4QGK9Y","B0018N5I9Q",5
"A21936E2ZRY72J","B0018N5I9Q",5
"A36RO7NCM6IUGB","B0018N5I9Q",4
"AT0AGTHV50RTT","B0018N5I9Q",5
"A1YTQUIFXD5LG1","B0018NS54Q",5
"A19UTUEBWKIZFT","B0018OVKQ0",5
"A2E52KEGFRHSJ5","B0018OVKQ0",1
"A30XWP2S70WEQT","B0018OVKQ0",4
"AHX4INECE3HQW","B0018OVKQ0",4
"AJGU56YG8G1DQ","B0018OVKQ0",5
"A188OLEUR0AC6M","B0018OWHQM",5
"A1DCBQD9QX2I3J","B0018OWHQM",5
"A20RN33L59RTWF","B0018OWHQM",1
"A3H62VYLEK8X1V","B0018OWHQM",5
"A3SCU8S8MC6S4Q","B0018OWHQM",4
"A78537UQRSMF4","B0018OWHQM",5
"AC49SUB24WIN7","B0018OWHQM",3
"ADYBD3WMDGODK","B0018OWHQM",5
"AWXV15G9ZNXG1","B0018OWHQM",3
"A1ILFU8IRJAC1K","B0018P2ZEA",5
"A1IWR4YH4ZA9BM","B0018P2ZEA",5
"A6YDRG64KXEN4","B0018P2ZEA",4
"A3B5ZCW04G80X1","B0018QE1IC",3
"A3BRMNYJHD5AT3","B0018QE1IC",5
"A3BURFS3C7RTPU","B0018QE1IC",5
"A93SRU78HLB2P","B0018QE1IC",5
"A96FRN3LGYUX9","B0018QE1IC",3
"AJKN1OQ368JGH","B0018QE1IC",5
"A5BJMAHZWGJ7N","B0018QE21I",5
"AEY9R59KIYLA3","B0018QE21I",5
"A14E70DKB6QPZY","B0018QE376",5
"A2J19U8H5SSFCJ","B0018QE376",5
"A3FLMF8FG4VPG8","B0018QE376",4
"AKMEY1BSHSDG7","B0018QE376",4
"A1JRD2Z3ESN8E9","B0018QE47U",3
"ALK900KH9IBGG","B0018QE47U",5
"AWXBLUAC5ZXNA","B0018QE47U",5
"A14E70DKB6QPZY","B0018QKM80",3
"A3F21LTIITHPN0","B0018QKM80",4
"A1W31W7O8D5EW","B0018QO5CO",5
"A1XGFW5016CGQI","B0018QO5CO",5
"A2WT3YQN6P5ZDB","B0018QO5CO",4
"A3B9NQL8NDHF73","B0018QO5CO",5
"A120RH58WVY4W6","B0018QQZMW",5
"A2USMIT2CSA08","B0018QQZMW",5
"A38KO3KKR7GF4V","B0018QQZMW",5
"A39BE6TWU7IGWH","B0018QQZMW",5
"A3OGPKKDFAOLK5","B0018QQZMW",5
"A3ROOCKFTYU6SI","B0018QTQOG",3
"A17BUXSHOUOP4M","B0018RDE7A",4
"A3T0CQMWAOIPK3","B0018RESOS",5
"A7WBN2UA742J5","B0018RESOS",5
"A55LR5L4EIWBV","B0018RG2VU",4
"A7WBN2UA742J5","B0018RG2VU",5
"A18SYKP5YRH5AP","B0018S6MO6",5
"A2C58G8O40YC7T","B0018S6MO6",4
"A2ILV6IPPW6W7I","B0018S6MO6",5
"A2Z2D90JSLYA4K","B0018S6MO6",3
"A3OXRFCJI67IMN","B0018S6MO6",5
"APG4YVSUN3T6S","B0018S6MO6",1
"A11LNY2OLQSUSV","B0018S8MZ8",3
"A12E0Y0J6584RT","B0018S8MZ8",4
"A1AKQ1YUS4BT82","B0018S8MZ8",4
"A1CNLU84K5ZIOZ","B0018S8MZ8",2
"A1IH42TUIZ2XJL","B0018S8MZ8",5
"A1IZ7OZOBWC1YW","B0018S8MZ8",3
"A1JOANG98KBFKU","B0018S8MZ8",4
"A1LHAXBM5GBJS2","B0018S8MZ8",3
"A1O229NVVDJUX2","B0018S8MZ8",1
"A1RFZGWX46N8H7","B0018S8MZ8",2
"A1S27P7KJO9I96","B0018S8MZ8",3
"A1WSQ0QRWQC7VI","B0018S8MZ8",3
"A1X2LENOF84LCQ","B0018S8MZ8",3
"A20J4FB33G3X4X","B0018S8MZ8",3
"A25C2M3QF9G7OQ","B0018S8MZ8",3
"A264UDLWWRJ7X4","B0018S8MZ8",5
"A28WXDXJA1P0MC","B0018S8MZ8",2
"A2A8IY4GTR7GWQ","B0018S8MZ8",3
"A2CZPM110DW516","B0018S8MZ8",4
"A2JCJJNY43QQIV","B0018S8MZ8",4
"A2K75QOCP9ZHSL","B0018S8MZ8",4
"A2MUGFV2TDQ47K","B0018S8MZ8",3
"A2OW356OMJNAVH","B0018S8MZ8",4
"A2OWR5G2OAQF7C","B0018S8MZ8",3
"A2PNOU7NXB1JE4","B0018S8MZ8",5
"A2RME4353Y911C","B0018S8MZ8",4
"A2V0I904FH7ABY","B0018S8MZ8",3
"A2W0XCWOK3MW6F","B0018S8MZ8",3
"A30X750M8V1XXW","B0018S8MZ8",2
"A31VDZOEJACIHH","B0018S8MZ8",3
"A34T6SD5HUGLCJ","B0018S8MZ8",2
"A35IX2GE0VC0JP","B0018S8MZ8",2
"A36HEY6E2XQT75","B0018S8MZ8",4
"A3A90CELVLOUP6","B0018S8MZ8",4
"A3EFSLEMHNPP6A","B0018S8MZ8",2
"A3EJ8XHVDC0CWH","B0018S8MZ8",3
"A3EXWV8FNSSFL6","B0018S8MZ8",5
"A3FBM0RMCMAABV","B0018S8MZ8",5
"A3FHSLWEMH7JD8","B0018S8MZ8",2
"A3HRDRQ5VAFPQS","B0018S8MZ8",2
"A3J356L2ADK05Z","B0018S8MZ8",4
"A3M6TSEV71537G","B0018S8MZ8",3
"A3OIQ3T0OIKY66","B0018S8MZ8",3
"A3Q1J68QY1MZQ9","B0018S8MZ8",2
"A3U5CZ3PV82JXD","B0018S8MZ8",5
"AFFVUZEGP1FDQ","B0018S8MZ8",3
"AH32BK6OVLY93","B0018S8MZ8",4
"AHFGCH8LANEZK","B0018S8MZ8",5
"AJKN1OQ368JGH","B0018S8MZ8",2
"ALNFHVS3SC4FV","B0018S8MZ8",4
"ANOBZWKE25SBY","B0018S8MZ8",3
"APKVG66TWSGP9","B0018S8MZ8",3
"AR5SY32T76DBM","B0018S8MZ8",2
"AS44QEHT3KSPK","B0018S8MZ8",4
"ATN4J5VS8Q0YM","B0018S8MZ8",4
"ATYUQROTHLNYV","B0018S8MZ8",5
"A33HLTMMTYPVI1","B0018S8NNE",1
"A3OXRFCJI67IMN","B0018S8NNE",5
"AABNY1S6FBLL","B0018S8NNE",4
"A3AG3ZHG78N4M5","B0018SAJ7M",5
"A3OXRFCJI67IMN","B0018SAJ7M",5
"AICEYC8W909WZ","B0018SAJ7M",5
"A1WMT21SRY3W5J","B0018SAJAY",5
"A2C58G8O40YC7T","B0018SAJAY",4
"A2D2XIBCEH941F","B0018SAJAY",4
"A2M9GE5ES28APB","B0018SAJAY",5
"A2Q3BW3177V542","B0018SAJAY",5
"A2S7YBFPZX1IGQ","B0018SAJAY",1
"A324GIXX5SIYGA","B0018SAJAY",5
"A33HLTMMTYPVI1","B0018SAJAY",1
"A3IOCPLIMYDBCD","B0018SAJAY",5
"A3K39MNG2II6WF","B0018SAJAY",5
"A3LFVYR9A27NLT","B0018SAJAY",3
"A3OXRFCJI67IMN","B0018SAJAY",5
"A3S8WLKSVWTZJV","B0018SAJAY",5
"AA1JJNJ5VYI97","B0018SAJAY",5
"AG8DPYVTLT2C2","B0018SAJAY",5
"AK7CAW3N1XZV6","B0018SAJAY",2
"ALXZ3V5DCZJCZ","B0018SAJAY",5
"APG4YVSUN3T6S","B0018SAJAY",1
"ASCOOYZBBCYXY","B0018SAJAY",5
"AVUXVMHJAT5V4","B0018SAJAY",5
"A1194J1H29WSV","B0018V1DWE",5
"A18HIG1RPSDK9F","B0018V1DWE",4
"A1QFQ5M8PY65NK","B0018V1DWE",5
"A1YMXGQQT7YWMN","B0018V1DWE",5
"A33AQPJYH7UUXR","B0018V1DWE",5
"A34Q0PGYXH18U8","B0018V1DWE",5
"A3I8EA3B99X0Z1","B0018V1DWE",5
"A3TS7SMF9121UA","B0018V1DWE",5
"A9LWDP1HECAU0","B0018V1DWE",4
"AIK8GHH8DRMFL","B0018V1DWE",5
"ARC8GAY34APCD","B0018V1DWE",5
"A2B2I5JO3E8LBX","B0018X1WLY",5
"A2J6W7OS5EAXCJ","B0018X1WLY",3
"AJGU56YG8G1DQ","B0018X1WLY",5
"AV5QKR5O2XE1I","B0018X1WLY",5
"A24Y19IQBDHI44","B0018ZMU04",5
"A2FWDBKX76ILA7","B0018ZMU04",5
"A3LMILRM9OC3SA","B0018ZMU04",2
"A11SWG9T60IQH8","B0018ZPZJC",5
"A1CU5O8OPKLZWH","B0018ZPZJC",5
"A1VDX3M5KAZKY7","B0018ZPZJC",4
"A3102C5Y6A6YTI","B0018ZPZJC",5
"AG05BT5GLNYLZ","B0018ZPZJC",5
"AW7OLWQCVD87M","B0018ZPZJC",5
"A18HIG1RPSDK9F","B0018ZRTZA",4
"A1I121ANAAH7UP","B0018ZRTZA",5
"A1VDX3M5KAZKY7","B0018ZRTZA",5
"A2LNJSV3SHLEFA","B0018ZRTZA",3
"A2V10LPZP0SF6U","B0018ZRTZA",5
"A33AQPJYH7UUXR","B0018ZRTZA",3
"A35N8F5V2PELR9","B0018ZRTZA",4
"A3DEZ6XJMPWNKH","B0018ZRTZA",4
"A3KQHBGTTSWTZ6","B0018ZRTZA",2
"A3TS7SMF9121UA","B0018ZRTZA",4
"AG37RPNJRXVXC","B0018ZRTZA",4
"AJ2FDNZ3COBFN","B0018ZRTZA",2
"APUWIRA6WFVA9","B0018ZRTZA",1
"AVUJP7Z6BNT11","B0018ZRTZA",5
"AW7OLWQCVD87M","B0018ZRTZA",5
"A1CU5O8OPKLZWH","B0018ZTKC0",5
"A1WBMP8VE90KMT","B0018ZTKC0",5
"A2D2XKSXEG3O7F","B0018ZTKC0",5
"A1DHXUXMK38W7X","B00190178O",3
"A3OXHLG6DIBRW8","B001910FOA",5
"A26WHR1IP0A250","B00191QBM0",4
"A2BZ16RKE13PKV","B00191QBM0",5
"A2D6W2BQEAYS2W","B0019227LS",5
"A1X6PD8QYKIJHZ","B00194Q7BC",5
"A3C95L8JUAL3JT","B00194Q7BC",5
"A1QSLTJVVBV4VA","B00195MZUI",5
"A23E9ZPS2RQZS0","B00195MZUI",2
"A3V7K5L1134ZO3","B00195MZUI",4
"ACZ94JB8BFMJ9","B00195MZUI",4
"A8GV08VRRXTFZ","B00196UB1M",5
"A2D2XKSXEG3O7F","B00196Z98C",5
"A1SAHMB8L5XG2D","B00198ICN4",5
"A2J07VR1GYX2XF","B00198ICN4",5
"A3Q7SFSS99ELLM","B00198ICN4",3
"AEUY5C51JAWWH","B00198KRL4",2
"ALQGOMOY1F5X9","B00198O40Y",2
"A2C0FJVUA7CAET","B00198OG7U",5
"A2VKBENU2H4VN","B00198OG7U",5
"AB6PFUR248B28","B00198OG7U",3
"ARXL1MF07FKY3","B00198OG7U",5
"A10IHU4CK45H21","B00198PV7Y",4
"A287547UH1VBJ7","B00198PV7Y",5
"A2K482CVZE98UX","B00198PV7Y",5
"A3V25I855OKRHB","B00198PV7Y",5
"AQQYA0K23RSMF","B00198PV7Y",5
"A11I1I9QLMAM1A","B00198ZOU8",5
"A13704Q2ZX6H3V","B00198ZOU8",5
"A1EMCWEKP4Z8H1","B00198ZOU8",3
"A1F6T228BA5Y7","B00198ZOU8",5
"A1QBOC76MIOJYP","B00198ZOU8",5
"A1W6S8Y93GZT74","B00198ZOU8",5
"A20NDRGSZZRQF","B00198ZOU8",3
"A2BEOM8XY43OT2","B00198ZOU8",5
"A2MYCLMG0D3YR7","B00198ZOU8",5
"A2ZOTWGLSUPUSM","B00198ZOU8",3
"A3A90CELVLOUP6","B00198ZOU8",5
"A3AE2IM2KQ9ROH","B00198ZOU8",5
"A3ESTWDBNOUJQ7","B00198ZOU8",2
"A6KTMD1302DH3","B00198ZOU8",5
"A8TWSBLUYJR0U","B00198ZOU8",4
"A96FRN3LGYUX9","B00198ZOU8",5
"AAPV2OHIE05K3","B00198ZOU8",5
"AWZRBW90MK7QX","B00198ZOU8",2
"AX4Y32W5OY9UE","B00198ZOU8",4
"A132ETQPMHQ585","B00198ZPU2",5
"A14H48G9QSK7F9","B00198ZPU2",4
"A18Z7ICRLVHBBP","B00198ZPU2",5
"A1L39R7JG5J2VB","B00198ZPU2",5
"A1MAKGYFY93A9J","B00198ZPU2",5
"A1VNDWJ9PGZBHK","B00198ZPU2",5
"A1VSTIE4LDB43M","B00198ZPU2",5
"A2AVOVUTRTABTX","B00198ZPU2",5
"A2OMZ8QPFZQBO4","B00198ZPU2",5
"A2OWR5G2OAQF7C","B00198ZPU2",5
"A2YDJ928L04Q1C","B00198ZPU2",5
"A2ZXNHB293QI4T","B00198ZPU2",4
"A35IDGYIST7CLI","B00198ZPU2",5
"A3IKA9SP1N0BSK","B00198ZPU2",5
"A3NV9TGNKHLTZH","B00198ZPU2",4
"A3PUOOMF1GB3KR","B00198ZPU2",3
"A3SCU8S8MC6S4Q","B00198ZPU2",4
"A3T5YX0FFFNOES","B00198ZPU2",5
"A4EBDGUA2OG2B","B00198ZPU2",2
"A8T6DPNZ7T0VX","B00198ZPU2",5
"AADC82PF2CBK","B00198ZPU2",5
"AJGU56YG8G1DQ","B00198ZPU2",5
"AS4P74KQY9WR4","B00198ZPU2",5
"AZ614GF1CIZDY","B00198ZPU2",5
"A1BAU29XBV7U3F","B00199YUBG",5
"A1KWIAKMANZVIV","B00199YUBG",5
"A1XGFW5016CGQI","B00199YUBG",5
"A2R9M9ALI356JU","B00199YUBG",5
"A2X6QQHNTSKL1N","B00199YUBG",4
"ACGPRUGGT0R7Y","B00199YUBG",5
"A1EAX5HVYV96EF","B0019AA9YM",4
"A3DTTFJOTKVBTV","B0019AA9YM",5
"A27DZ929A6IY85","B0019ANSAO",5
"A31U7U4P1GVOVP","B0019CBAZW",4
"A1645OHG1L9K34","B0019CGUFC",5
"A5BJMAHZWGJ7N","B0019CGUFC",5
"AK7CAW3N1XZV6","B0019CQN1S",5
"AJXZUXN05JWXV","B0019CQTTE",5
"A1L91NLNUQSOEW","B0019CS6VI",3
"A2B8GXSCB1R05T","B0019CU2GU",4
"AMGM73M3JHWEA","B0019CU2GU",1
"A1C80VYQMM3FQB","B0019CU6T8",5
"A1L91NLNUQSOEW","B0019CU6T8",5
"A1LA6R8SFOP9T4","B0019CU6T8",2
"AJGU56YG8G1DQ","B0019CU6T8",5
"A2WPNET538BR4O","B0019DMB22",3
"A3B83GRTAX6QOM","B0019DMB22",1
"ACZ94JB8BFMJ9","B0019FLYP0",5
"A2K70V3JE9SV7F","B0019GXOXY",5
"A2Z2LWDTHN2RKY","B0019GXOXY",1
"A30ZWHKMYS67CM","B0019GXOXY",5
"A3102C5Y6A6YTI","B0019GXOXY",5
"A58F10T4OE58C","B0019I6GFU",5
"AJ3K3HKR9UFVN","B0019I6GFU",1
"A1PAGHECG401K1","B0019I83N8",5
"A1T00AN5SN3JG4","B0019I83N8",3
"A1YRCEF0HM8QVR","B0019I83N8",5
"A24TCT2CY6KY68","B0019I83N8",1
"A26WHR1IP0A250","B0019I83N8",5
"A2UD0VQW14E093","B0019I83N8",5
"ASXPNU896V9I8","B0019I83N8",5
"AWXNJ01KHLU3B","B0019I83N8",5
"A1KG6HFO8D0W3Q","B0019IC2N0",5
"A1TNOFHQ4OW508","B0019IC2N0",5
"A1W31W7O8D5EW","B0019IC2N0",5
"A1YMXGQQT7YWMN","B0019IC2N0",4
"A2C0FJVUA7CAET","B0019IC2N0",5
"A2D3BBD9EQ7KVR","B0019IC2N0",5
"A2NDF0VSADXXLT","B0019IC2N0",5
"A38VDDNZ7A3QM0","B0019IC2N0",5
"A3B9NQL8NDHF73","B0019IC2N0",1
"A9LWDP1HECAU0","B0019IC2N0",5
"AANHR0DB9SZ80","B0019IC2N0",5
"AP5E15NQUYN8V","B0019IC2N0",5
"APUWIRA6WFVA9","B0019IC2N0",3
"A137GVYB96VNX3","B0019IVEEI",5
"A193M74N2CZC21","B0019IVEEI",5
"A19BULUOHYRDYQ","B0019IVEEI",5
"A1IWT2MRW9YRLK","B0019IVEEI",3
"A1X64HF17UU8TX","B0019IVEEI",4
"A20VAHDMLHVWG1","B0019IVEEI",5
"A22716SIG9ZCB9","B0019IVEEI",4
"A284H86JVGSEUV","B0019IVEEI",4
"A2UVDPBRZTWN6S","B0019IVEEI",5
"A2V5R832QCSOMX","B0019IVEEI",5
"A2VSZ5ZR43KDE8","B0019IVEEI",3
"A3FW6KDMJ6LWPU","B0019IVEEI",3
"A3HEMOCYU0MQUF","B0019IVEEI",5
"A3K39MNG2II6WF","B0019IVEEI",3
"A3P5C3WWD7OKB2","B0019IVEEI",5
"A3S8WLKSVWTZJV","B0019IVEEI",5
"A55QPRK60CF9S","B0019IVEEI",4
"AI4YSOGQGYCLH","B0019IVEEI",5
"APXVA0ZDDW3FV","B0019IVEEI",4
"A15V46DLC5ODBH","B0019JAQPA",5
"A1RECBDKHVOJMW","B0019JAQPA",5
"A1UYTLCBBEXGXK","B0019JAQPA",5
"A1Z54EM24Y40LL","B0019JAQPA",5
"A2256XQAA1L8V8","B0019JAQPA",1
"A22CW0ZHY3NJH8","B0019JAQPA",3
"A2K7V3G4598QRF","B0019JAQPA",5
"A2XOFULHWYHW95","B0019JAQPA",5
"A39Q7F2Y2TOMJ1","B0019JAQPA",1
"A1YMZ3PYX65PGV","B0019JF0Q0",5
"A2OW1FKQFPIA5D","B0019JF0Q0",4
"A2AHUQ7QASUV75","B0019KK37U",2
"A2NJH32FNWGWO2","B0019KK37U",5
"A1C80VYQMM3FQB","B0019LP8UQ",5
"A28OCCB4428BBL","B0019LP8UQ",5
"A2NFPQ44U90N7W","B0019LP8UQ",5
"A3LXB8SQ4NJ72I","B0019LP8UQ",5
"A27DU9NJ3KHF0F","B0019LPNHY",5
"A1KWIAKMANZVIV","B0019LRD9A",5
"A28OCCB4428BBL","B0019LRD9A",5
"A1NQAYUMIAT0H0","B0019LRYQW",5
"A3LFVYR9A27NLT","B0019LRYQW",5
"A3LXB8SQ4NJ72I","B0019LT2I0",5
"A7T2VY28U2IDB","B0019LT2I0",5
"A2BM3B3243C4H0","B0019LUN7Y",5
"A3484X2SGLA9WK","B0019LUN7Y",2
"A27XX2C054UJ9U","B0019LV2QU",5
"A1NEIH01B5X6QL","B0019LVFO4",4
"A2CHTRYAGL7P04","B0019LVFO4",5
"A32LYUY4PJKT04","B0019LVFO4",5
"A177B2VPWX4P55","B0019LVG52",5
"A1DY7I9QE1RCCY","B0019LVG52",4
"A33J61NHIEW31F","B0019LVG52",5
"A174X51AGFWAMW","B0019LWU2K",5
"A18K6HDIY52MY","B0019LWU2K",5
"A18Z7ICRLVHBBP","B0019LWU2K",5
"A1DSH3QAVSPR23","B0019LWU2K",4
"A1FXNB3WQG8LFB","B0019LWU2K",5
"A1HBTW5M7ZZ9PT","B0019LWU2K",5
"A1QT8ST4ZZC325","B0019LWU2K",5
"A1TXKHR1AXOCYF","B0019LWU2K",5
"A1X3JBFQ5H2RBH","B0019LWU2K",5
"A20FDDGS2QLH6O","B0019LWU2K",5
"A22I5C2UYG0AET","B0019LWU2K",3
"A22J0NRBF5PV","B0019LWU2K",2
"A284N4V7W8FWKS","B0019LWU2K",5
"A2AEQSSI637PJ0","B0019LWU2K",5
"A2ILV6IPPW6W7I","B0019LWU2K",5
"A2J6W7OS5EAXCJ","B0019LWU2K",4
"A2K2YAJVXEU4ZB","B0019LWU2K",1
"A2L7JV0MPTN4V","B0019LWU2K",5
"A2LBN99KCBHEDR","B0019LWU2K",5
"A2LBNFCVPU7HX6","B0019LWU2K",3
"A2LV1ROR260RYY","B0019LWU2K",5
"A2NHBHS924DATE","B0019LWU2K",4
"A2U0CNKSL89RDS","B0019LWU2K",5
"A2USMIT2CSA08","B0019LWU2K",5
"A2VWE5SGNDS8HW","B0019LWU2K",5
"A32ZN98ZK0S0HY","B0019LWU2K",5
"A34QK4RTBT2ZAA","B0019LWU2K",5
"A34QKW1Y84EHIT","B0019LWU2K",4
"A37DYUKMGSM6U1","B0019LWU2K",5
"A3CDB38FK94DUX","B0019LWU2K",4
"A3E6C0OWUUPSPL","B0019LWU2K",4
"A3E6ZX9OSVMC7X","B0019LWU2K",5
"A3GHTSDCM8B4V7","B0019LWU2K",5
"A3SZQ16LAEA7VF","B0019LWU2K",4
"A9DWCIFTLE58O","B0019LWU2K",5
"AAB01T6T36LB","B0019LWU2K",5
"AAXXRE1TT70XH","B0019LWU2K",5
"ADS5APY1NKTL4","B0019LWU2K",5
"AHGG4MOO2Q4A","B0019LWU2K",5
"AS8BIJVECDU64","B0019LWU2K",5
"ASHO96ZB8AL1Z","B0019LWU2K",3
"AUFB3GQJV10P0","B0019LWU2K",5
"AVBZHJUBIA4PP","B0019LWU2K",5
"AZ1EOO9J9Y0XW","B0019LWU2K",5
"A1PAGHECG401K1","B0019M1ARK",5
"A2II54B3VA45LN","B0019M1ARK",5
"A3AG3ZHG78N4M5","B0019M1ARK",5
"A1AH85DX4XDE4D","B0019N6RFO",5
"A1LEID6AIX53CH","B0019N6RFO",4
"A1P27BGF8NAI29","B0019N6RFO",5
"A1TNRVE3TXZIUF","B0019N6RFO",5
"A1WZK1FN3S355V","B0019N6RFO",5
"A2G9QJBQ5OZRHD","B0019N6RFO",4
"A2KHBNINW82BCO","B0019N6RFO",5
"A2KMJQDD5WN2LL","B0019N6RFO",4
"A2O952LCMLPDX8","B0019N6RFO",5
"A2T5LJZSAUH3O6","B0019N6RFO",5
"A2Y0CDA54WZGC4","B0019N6RFO",4
"A38MTIH211HAGE","B0019N6RFO",4
"A3A6MEPNP0VYYK","B0019N6RFO",5
"A3NV9TGNKHLTZH","B0019N6RFO",4
"A3PUVT9HWURYNM","B0019N6RFO",5
"A3TMBYDFP1B9DM","B0019N6RFO",5
"A5Z2YW5LIW5W7","B0019N6RFO",3
"ABW1LGKF1KIE2","B0019N6RFO",5
"AEJEG1P5S4J9Y","B0019N6RFO",5
"AEMV9IMH665B9","B0019N6RFO",5
"AI0131QZO047J","B0019N6RFO",5
"AQ8508NU49JEY","B0019N6RFO",1
"AXG30PPH6JVE4","B0019N6RFO",4
"A1JPVDA8QXT04G","B0019QHUTI",5
"ATSR2L4FZVO8Z","B0019QHUTI",5
"A1J2EN1YTM80GU","B0019QL0OY",5
"A1KEESMVTONAGJ","B0019QL0OY",5
"A1YLEB9Q5JNKXG","B0019QL0OY",5
"A24N4FKHGD7DWT","B0019QL0OY",5
"A2ND7WY43CKE3K","B0019QL0OY",5
"A2Y0CDA54WZGC4","B0019QL0OY",5
"A34EQAIKKUWYYW","B0019QL0OY",4
"A3FW29GQ2BNLHI","B0019QL0OY",5
"A3J1XDOKRNRA6M","B0019QL0OY",1
"A3MZRGNGM4H7PI","B0019QL0OY",5
"A3UHFQT4E3R2D3","B0019QL0OY",5
"AIJRFRCJU20HO","B0019QL0OY",5
"AK6XERUTXLVDH","B0019QL0OY",5
"A16V9XOFCL1TJ5","B0019QQ13Y",5
"A2256XQAA1L8V8","B0019QQ13Y",5
"A2UOCH43JJ50HL","B0019QQ13Y",5
"A32F7XPPKIILVC","B0019QQ13Y",5
"A36TAQY1QRRYXV","B0019QQ13Y",3
"A3HJ8ZPQN5VR7X","B0019QQ13Y",2
"A3LJLRIZL38GG3","B0019QQ13Y",5
"A3N9TOPHBENB9I","B0019QQ13Y",2
"AKJWLLBI3U5MR","B0019QQ13Y",3
"AKMEY1BSHSDG7","B0019QQ13Y",5
"A2XKJ1KX6XUHYP","B0019QU5P4",1
"A3IIGCFLKVFW8M","B0019QU5P4",5
"AGKCJTAO1RJBW","B0019QU5P4",5
"A2VV4JWNKCQHF0","B0019R0V5M",2
"A31DVKL8JE4XAH","B0019R0V5M",2
"A3VU2J7G0U35AU","B0019R0V5M",5
"A1JEZ1DHF7WVDZ","B0019RO78E",5
"A28GP6MM98M33H","B0019RO78E",5
"A3DUB06CRH2UOT","B0019RO78E",4
"A6GCX1Q1H8EV9","B0019RO78E",5
"A2XLS0FUVNCD0G","B0019RVJGC",5
"A3HYFK0FCU03O7","B0019RVJGC",1
"A1AH85DX4XDE4D","B0019SWVBI",5
"A1FO8H332S134J","B0019SWVBI",5
"A1P27BGF8NAI29","B0019SWVBI",5
"AZ34V9IMI05C2","B0019SWVBI",4
"A1CRXCI3SAVCGV","B0019TYZ66",4
"A29RASV3VZKNND","B0019TYZ66",5
"A2QM47C3D6L66E","B0019TYZ66",5
"A2RME4353Y911C","B0019TYZ66",2
"A2SDRMXOI7VM6W","B0019TYZ66",5
"A2UM324B00HBC8","B0019TYZ66",5
"A37IIX7OLELUMT","B0019TYZ66",5
"A4P9WK7Y65O58","B0019TYZ66",5
"AI0131QZO047J","B0019TYZ66",3
"A1ACF7OZ5Z45HX","B0019V5E96",1
"AO7E57UAQHYJA","B0019V5E96",5
"A1Z4NF2GJSGIJM","B0019X5N54",4
"A2W2UENRUHW1XQ","B0019X5N54",4
"A2O952LCMLPDX8","B0019XZ57U",5
"A2RTUUUQFLALVN","B0019XZ57U",5
"A1MOE1JO40MS0F","B0019Z42RW",3
"A1RRMZKOMZ2M7J","B0019Z8HT6",3
"A269B5XQRUBVKE","B0019Z8HT6",5
"A2C58G8O40YC7T","B0019Z8HT6",3
"A2R1HUYHXV7H18","B0019Z8HT6",4
"A35Y3MVVL9QL13","B0019Z8HT6",5
"A3CG93783LP0FO","B0019Z8HT6",4
"A3GMRYV7VAYK5Q","B0019Z8HT6",5
"A3S3R88HA0HZG3","B0019Z8HT6",5
"A1OCIYEI5MYKDM","B0019ZD6P6",4
"A1WINBPELZ0YAZ","B0019ZD6P6",5
"A1FDSZISWIXH1A","B0019ZMFYE",4
"A1GNYV0RA0EQSS","B0019ZMFYE",2
"A1IZ7OZOBWC1YW","B0019ZMFYE",2
"A1JOANG98KBFKU","B0019ZMFYE",4
"A1O229NVVDJUX2","B0019ZMFYE",3
"A22I55P15NSAOX","B0019ZMFYE",4
"A25C2M3QF9G7OQ","B0019ZMFYE",4
"A26EQ8U96JA92T","B0019ZMFYE",4
